dataset,method,5,10,15,20,25,30,35,40,50,75
set12,BM3D_TAU,38.0296,34.4114,32.41,31.0348,29.9619,29.0695,28.3197,27.6113,26.3812,23.7067
set12,Gaussian_SciPy,25.9034,25.8168,25.6779,25.4914,25.2592,24.9885,24.6958,24.3649,23.691,21.8867
set12,Median_SciPy,30.2074,29.0629,27.8018,26.5769,25.4509,24.403,23.4763,22.603,21.0629,18.0977
set12,NLM_IPOL_Like,35.8075,30.7839,27.815,27.6649,26.4191,25.4003,25.6328,25.011,24.5445,21.3887
set12,NLM_Skimage_Fast,37.0542,33.1504,30.9308,29.3463,28.0156,26.8991,25.9098,25.0623,23.5371,20.4987
set12,Noisy,34.1674,28.1652,24.6695,22.2095,20.3354,18.8255,17.5739,16.4986,14.7576,11.9036
