dataset,method,5,10,15,20,25,30,35,40,50,75
bsd68,BM3D_TAU,1452.791,1425.56,1403.114,1424.902,1417.415,1417.415,1416.054,1428.798,1435.495,1439.693
bsd68,Gaussian_SciPy,2.222,2.7,2.801,2.745,2.779,2.699,2.687,2.665,2.848,2.725
bsd68,Median_SciPy,15.711,16.138,16.501,16.367,16.446,16.645,16.59,16.422,16.59,16.415
bsd68,NLM_IPOL_Like,2453.722,2672.323,2760.588,4215.318,4352.891,4418.487,17883.05,18446.532,28899.625,31580.864
bsd68,NLM_Skimage_Fast,300.859,341.634,359.186,365.767,362.66,362.325,365.424,358.567,359.605,360.594
bsd68,Noisy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
