dataset,method,5,10,15,20,25,30,35,40,50,75
bsd68,BM3D_TAU,0.966856,0.922526,0.87923,0.839866,0.804177,0.772672,0.743563,0.717468,0.671475,0.582346
bsd68,Gaussian_SciPy,0.746792,0.737019,0.722015,0.702606,0.680515,0.65694,0.632456,0.608516,0.561859,0.46146
bsd68,Median_SciPy,0.841869,0.786185,0.71971,0.653337,0.592635,0.53935,0.492334,0.451367,0.383309,0.270273
bsd68,NLM_IPOL_Like,0.916665,0.825794,0.721358,0.734791,0.674955,0.624187,0.638404,0.605719,0.589528,0.503864
bsd68,NLM_Skimage_Fast,0.955933,0.89158,0.832315,0.780456,0.735027,0.695745,0.660061,0.62884,0.574697,0.476644
bsd68,Noisy,0.891465,0.723061,0.58993,0.490875,0.415802,0.357817,0.311697,0.274518,0.218008,0.136947
